Unnamed: 0,Inspect ID,Style Code,Order Number,Line Number,Quantity,User Code,Defect Found,Created Date,Maint Date,single_digit_year
6975,5311,10,53328,Cool Kids Bike,1,1,0,20281118,20201118,8
6976,5312,172,50780,Wheel Chair,1,1,0,20201118,20201118,0
6977,5313,335,39876,Cool Kids Bike,1,1,0,20261118,20201118,6
6978,5314,10,53329,Cool Kids Bike,1,1,0,20291118,20201118,9
6979,5315,10,53324,Cool Kids Bike,1,1,0,20241118,20201118,4
6980,5316,172,50780,Cool Kids Bike,1,1,0,20201118,20201118,0
6981,5317,172,51588,Cool Kids Bike,1,1,0,20281118,20201118,8
6982,5194,253,50295,Cool Kids Bike,1,1,0,20251117,20201117,5
6983,5195,193,49590,Wheel Chair,1,1,0,20201117,20201117,0
6984,5196,100,51916,Cool Kids Bike,1,1,0,20261117,20201117,6
6985,5197,193,49794,Cool Kids Bike,1,1,0,20241117,20201117,4
6986,5198,348,51579,Wheel Chair,1,1,0,20291117,20201117,9
6987,5199,283,33629,Wheel Chair,1,1,0,20291117,20201117,9
6988,5200,805,48644,Cool Kids Bike,2,1,0,20241117,20201117,4
6989,5201,51,48465,Cool Kids Bike,1,1,0,20251117,20201117,5
6990,5202,51,48465,Cool Kids Bike,1,1,0,20251117,20201117,5
6991,5203,51,48465,Cool Kids Bike,1,1,0,20251117,20201117,5
6992,5204,196,49806,Cool Kids Bike,1,1,0,20261117,20201117,6
6993,5205,196,49806,Cool Kids Bike,2,1,0,20261117,20201117,6
6994,5206,239,42888,Cool Kids Bike,1,1,0,20281117,20201117,8
6995,5207,239,42888,Cool Kids Bike,2,1,0,20281117,20201117,8
6996,5208,526,41812,Wheel Chair,1,1,0,20221117,20201117,2
6997,5209,814,38029,Wheel Chair,1,1,0,20291117,20201117,9
6998,5210,222,39217,Cool Kids Bike,1,1,0,20271117,20201117,7
6999,5211,751,48172,Cool Kids Bike,1,1,0,20221117,20201117,2
7000,5212,56,33629,Wheel Chair,1,1,0,20291117,20201117,9
7001,5213,459,44957,Cool Kids Bike,2,1,0,20271117,20201117,7
7002,5214,459,44957,Cool Kids Bike,1,1,0,20271117,20201117,7
7003,5215,446,51416,Wheel Chair,1,1,0,20261117,20201117,6
7004,5216,182,43025,Cool Kids Bike,1,1,0,20251117,20201117,5
7005,5217,149,41262,Cool Kids Bike,1,1,0,20221117,20201117,2
7006,5218,82,39487,Wheel Chair,1,1,0,20271117,20201117,7
7007,5219,207,51684,Wheel Chair,1,1,0,20241117,20201117,4
7008,5220,519,52047,Cool Kids Bike,1,1,0,20271117,20201117,7
7009,5221,760,52272,Wheel Chair,1,1,0,20221117,20201117,2
7010,5222,222,48203,Cool Kids Bike,1,1,0,20231117,20201117,3
7011,5223,114,45764,Cool Kids Bike,1,1,0,20241117,20201117,4
7012,5224,434,51889,Cool Kids Bike,1,1,0,20291117,20201117,9
7013,5225,10,50963,Cool Kids Bike,1,1,0,20231117,20201117,3
7014,5226,815,50939,Cool Kids Bike,1,1,0,20291117,20201117,9
7015,5227,65,43634,Wheel Chair,1,1,0,20241117,20201117,4
7016,5228,679,49772,Cool Kids Bike,1,1,0,20221117,20201117,2
7017,5229,31,45764,Wheel Chair,1,1,0,20241117,20201117,4
7018,5230,31,45764,Wheel Chair,2,1,0,20241117,20201117,4
7019,5231,207,48969,Cool Kids Bike,1,1,0,20291117,20201117,9
7020,5232,71,42427,Cool Kids Bike,1,1,0,20271117,20201117,7
7021,5233,284,37853,Wheel Chair,1,1,0,20231117,20201117,3
7022,5234,426,43891,Cool Kids Bike,1,1,0,20211117,20201117,1
7023,5235,426,43891,Cool Kids Bike,1,1,0,20211117,20201117,1
7024,5236,426,43891,Cool Kids Bike,1,1,0,20211117,20201117,1
7025,5237,426,43891,Cool Kids Bike,1,1,0,20211117,20201117,1
7026,5238,426,43891,Cool Kids Bike,1,1,0,20211117,20201117,1
7027,5239,58,43482,Wheel Chair,1,1,0,20221117,20201117,2
7028,5240,65,41589,Wheel Chair,1,1,0,20291117,20201117,9
7029,5241,302,52066,Cool Kids Bike,1,1,0,20261117,20201117,6
7030,5242,9,51684,Wheel Chair,1,1,0,20241117,20201117,4
7031,5243,56,42485,Adult Road Bike,2,1,0,20251117,20201117,5
7032,5244,56,42485,Adult Road Bike,1,1,0,20251117,20201117,5
7033,5245,642,3123,Cool Kids Bike,1,1,0,20231117,20201117,3
7034,5246,642,3123,Cool Kids Bike,1,1,0,20231117,20201117,3
7035,5247,10,53321,Cool Kids Bike,1,1,0,20211117,20201117,1
7036,5248,10,53322,Cool Kids Bike,1,1,0,20221117,20201117,2
7037,5249,10,53330,Cool Kids Bike,1,1,0,20201117,20201117,0
7038,5127,88,50997,Wheel Chair,1,1,0,20271116,20201116,7
7039,5128,100,49911,Cool Kids Bike,1,1,0,20211116,20201116,1
7040,5129,137,52360,Cool Kids Bike,1,1,0,20201116,20201116,0
7041,5130,2,43634,Cool Kids Bike,1,1,0,20241116,20201116,4
7042,5131,2,43634,Cool Kids Bike,2,1,0,20241116,20201116,4
7043,5132,212,51684,Boring Kids Bike,1,1,0,20241116,20201116,4
7044,5133,212,51684,Boring Kids Bike,2,1,0,20241116,20201116,4
7045,5134,60,39911,Cool Kids Bike,1,1,0,20211116,20201116,1
7046,5135,114,45145,Adult Mountain Bike,1,1,0,20251116,20201116,5
7047,5136,212,51811,Cool Kids Bike,1,1,0,20211116,20201116,1
7048,5137,16,41947,Wheel Chair,1,1,0,20271116,20201116,7
7049,5138,339,44388,Wheel Chair,1,1,0,20281116,20201116,8
7050,5139,519,48373,Wheel Chair,1,1,0,20231116,20201116,3
7051,5140,212,51811,Cool Kids Bike,2,1,0,20211116,20201116,1
7052,5141,351,52272,Wheel Chair,2,1,0,20221116,20201116,2
7053,5142,351,52272,Wheel Chair,1,1,0,20221116,20201116,2
7054,5143,1,50927,Adult Mountain Bike,1,1,0,20271116,20201116,7
7055,5144,1,50927,Adult Mountain Bike,2,1,0,20271116,20201116,7
7056,5145,1,40171,Cool Kids Bike,2,1,0,20211116,20201116,1
7057,5146,1,40171,Cool Kids Bike,1,1,0,20211116,20201116,1
7058,5147,56,41236,Boring Kids Bike,2,1,0,20261116,20201116,6
7059,5148,56,41236,Boring Kids Bike,1,1,0,20261116,20201116,6
7060,5149,239,41947,Wheel Chair,1,1,0,20271116,20201116,7
7061,5150,238,52273,Wheel Chair,1,1,0,20231116,20201116,3
7062,5151,238,52273,Wheel Chair,2,1,0,20231116,20201116,3
7063,5152,420,52006,Cool Kids Bike,1,1,0,20261116,20201116,6
7064,5153,220,51416,Cool Kids Bike,1,1,0,20261116,20201116,6
7065,5154,123,38152,Wheel Chair,2,1,0,20221116,20201116,2
7066,5155,123,38152,Wheel Chair,1,1,0,20221116,20201116,2
7067,5156,32,43653,Cool Kids Bike,2,1,0,20231116,20201116,3
7068,5157,32,43653,Cool Kids Bike,1,1,0,20231116,20201116,3
7069,5158,154,41499,Cool Kids Bike,1,1,0,20291116,20201116,9
7070,5159,154,41499,Cool Kids Bike,2,1,0,20291116,20201116,9
7071,5160,16,42411,Wheel Chair,2,1,0,20211116,20201116,1
7072,5161,16,42411,Wheel Chair,1,1,0,20211116,20201116,1
7073,5162,272,44388,Wheel Chair,2,1,0,20281116,20201116,8
7074,5163,272,44388,Wheel Chair,1,1,0,20281116,20201116,8
7075,5164,60,41685,Cool Kids Bike,1,1,0,20251116,20201116,5
7076,5165,60,41685,Cool Kids Bike,2,1,0,20251116,20201116,5
7077,5166,816,46257,Cool Kids Bike,1,1,0,20271116,20201116,7
7078,5167,816,46257,Cool Kids Bike,1,1,0,20271116,20201116,7
7079,5168,816,46257,Cool Kids Bike,1,1,0,20271116,20201116,7
7080,5169,816,46257,Cool Kids Bike,1,1,0,20271116,20201116,7
7081,5170,24,46257,Wheel Chair,1,1,0,20271116,20201116,7
7082,5171,24,46257,Wheel Chair,1,1,0,20271116,20201116,7
7083,5172,24,46257,Wheel Chair,1,1,0,20271116,20201116,7
7084,5173,24,46257,Wheel Chair,1,1,0,20271116,20201116,7
7085,5174,1,40061,Wheel Chair,2,1,0,20211116,20201116,1
7086,5175,1,40061,Wheel Chair,1,1,0,20211116,20201116,1
7087,5176,33,42221,Cool Kids Bike,1,1,0,20211116,20201116,1
7088,5177,33,42221,Cool Kids Bike,2,1,0,20211116,20201116,1
7089,5178,56,44982,Wheel Chair,2,1,0,20221116,20201116,2
7090,5179,56,44982,Wheel Chair,1,1,0,20221116,20201116,2
7091,5180,222,38152,Cool Kids Bike,1,1,0,20221116,20201116,2
7092,5181,33,41265,Cool Kids Bike,1,1,0,20251116,20201116,5
7093,5182,33,41265,Cool Kids Bike,2,1,0,20251116,20201116,5
7094,5183,1,44309,Wheel Chair,1,1,0,20291116,20201116,9
7095,5184,1,44309,Wheel Chair,2,1,0,20291116,20201116,9
7096,5185,16,43089,Wheel Chair,1,1,0,20291116,20201116,9
7097,5186,38,43089,Cool Kids Bike,1,1,0,20291116,20201116,9
7098,5187,817,42511,Wheel Chair,1,1,0,20211116,20201116,1
7099,5188,99,39604,Wheel Chair,1,1,0,20241116,20201116,4
7100,5189,818,46257,Wheel Chair,1,1,0,20271116,20201116,7
7101,5190,818,46257,Wheel Chair,1,1,0,20271116,20201116,7
7102,5191,818,46257,Wheel Chair,1,1,0,20271116,20201116,7
7103,5192,818,46257,Wheel Chair,1,1,0,20271116,20201116,7
7104,5193,96,50603,Cool Kids Bike,1,1,0,20231116,20201116,3
7105,5112,392,42184,Wheel Chair,1,1,0,20241114,20201114,4
7106,5113,59,50806,Cool Kids Bike,1,1,0,20261114,20201114,6
7107,5114,1,44005,Wheel Chair,1,1,0,20251114,20201114,5
7108,5115,1,44005,Wheel Chair,2,1,0,20251114,20201114,5
7109,5116,10,45392,Cool Kids Bike,1,1,0,20221114,20201114,2
7110,5117,10,45392,Adult Mountain Bike,1,1,0,20221114,20201114,2
7111,5118,10,45392,Wheel Chair,1,1,0,20221114,20201114,2
7112,5119,22,33901,Cool Kids Bike,1,1,0,20211114,20201114,1
7113,5120,222,32303,Cool Kids Bike,1,1,0,20231114,20201114,3
7114,5121,326,42937,Cool Kids Bike,2,1,0,20271114,20201114,7
7115,5122,326,42937,Cool Kids Bike,1,1,0,20271114,20201114,7
7116,5123,16,43327,Cool Kids Bike,1,1,0,20271114,20201114,7
7117,5124,16,43327,Cool Kids Bike,2,1,0,20271114,20201114,7
7118,5125,222,49404,Cool Kids Bike,1,1,0,20241114,20201114,4
7119,5126,351,52272,Wheel Chair,1,1,0,20221114,20201114,2
7120,5046,819,47101,Wheel Chair,1,1,0,20211113,20201113,1
7121,5047,819,47101,Wheel Chair,1,1,0,20211113,20201113,1
7122,5048,819,47101,Wheel Chair,1,1,0,20211113,20201113,1
7123,5049,819,47101,Wheel Chair,1,1,0,20211113,20201113,1
7124,5051,743,43894,Cool Kids Bike,1,1,0,20241113,20201113,4
7125,5052,82,43524,Cool Kids Bike,1,1,0,20241113,20201113,4
7126,5053,189,44149,Cool Kids Bike,1,1,0,20291113,20201113,9
7127,5054,189,44149,Cool Kids Bike,2,1,0,20291113,20201113,9
7128,5055,161,42085,Cool Kids Bike,1,1,0,20251113,20201113,5
7129,5056,161,42085,Cool Kids Bike,2,1,0,20251113,20201113,5
7130,5057,6,42813,Wheel Chair,1,1,0,20231113,20201113,3
7131,5058,6,42813,Wheel Chair,2,1,0,20231113,20201113,3
7132,5059,421,51049,Cool Kids Bike,2,1,0,20291113,20201113,9
7133,5060,421,51049,Cool Kids Bike,2,1,0,20291113,20201113,9
7134,5061,179,46587,Wheel Chair,1,1,0,20271113,20201113,7
7135,5062,179,46587,Wheel Chair,2,1,0,20271113,20201113,7
7136,5063,114,44692,Wheel Chair,1,1,0,20221113,20201113,2
7137,5064,434,51948,Cool Kids Bike,1,1,0,20281113,20201113,8
7138,5065,434,51948,Cool Kids Bike,2,1,0,20281113,20201113,8
7139,5066,187,43655,Cool Kids Bike,1,1,0,20251113,20201113,5
7140,5067,263,2395,Cool Kids Bike,1,1,0,20251113,20201113,5
7141,5068,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7142,5069,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7143,5070,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7144,5071,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7145,5072,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7146,5073,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7147,5074,820,43007,Cool Kids Bike,1,1,0,20271113,20201113,7
7148,5075,62,44172,Cool Kids Bike,1,1,0,20221113,20201113,2
7149,5076,62,44172,Cool Kids Bike,2,1,0,20221113,20201113,2
7150,5077,64,44149,Boring Kids Bike,1,1,0,20291113,20201113,9
7151,5078,554,46472,Cool Kids Bike,1,1,0,20221113,20201113,2
7152,5079,554,46472,Cool Kids Bike,2,1,0,20221113,20201113,2
7153,5080,60,42306,Cool Kids Bike,2,1,0,20261113,20201113,6
7154,5081,60,42306,Cool Kids Bike,1,1,0,20261113,20201113,6
7155,5082,62,42674,Cool Kids Bike,1,1,0,20241113,20201113,4
7156,5083,62,42674,Cool Kids Bike,2,1,0,20241113,20201113,4
7157,5084,88,50494,Adult Road Bike,1,1,0,20241113,20201113,4
7158,5085,263,2396,Cool Kids Bike,1,1,0,20261113,20201113,6
7159,5086,263,2395,Cool Kids Bike,1,1,0,20251113,20201113,5
7160,5087,263,2396,Cool Kids Bike,1,1,0,20261113,20201113,6
7161,5088,658,52109,Cool Kids Bike,1,1,0,20291113,20201113,9
7162,5089,465,52270,Cool Kids Bike,1,1,0,20201113,20201113,0
7163,5090,56,42937,Wheel Chair,2,1,0,20271113,20201113,7
7164,5091,56,42937,Wheel Chair,1,1,0,20271113,20201113,7
7165,5092,645,50725,Cool Kids Bike,1,1,0,20251113,20201113,5
7166,5093,207,46472,Adult Mountain Bike,1,1,0,20221113,20201113,2
7167,5094,222,38145,Wheel Chair,2,1,0,20251113,20201113,5
7168,5095,421,51049,Cool Kids Bike,1,1,0,20291113,20201113,9
7169,5096,421,51049,Cool Kids Bike,1,1,0,20291113,20201113,9
7170,5097,222,38145,Wheel Chair,1,1,0,20251113,20201113,5
7171,5098,73,42675,Wheel Chair,1,1,0,20251113,20201113,5
7172,5099,73,42675,Wheel Chair,2,1,0,20251113,20201113,5
7173,5100,31,44692,Boring Kids Bike,2,1,0,20221113,20201113,2
7174,5101,31,44692,Boring Kids Bike,1,1,0,20221113,20201113,2
7175,5102,821,34216,Wheel Chair,1,1,0,20261113,20201113,6
7176,5103,72,47863,Wheel Chair,2,1,0,20231113,20201113,3
7177,5104,72,47863,Wheel Chair,2,1,0,20231113,20201113,3
7178,5105,72,47863,Wheel Chair,2,1,0,20231113,20201113,3
7179,5106,421,37961,Adult Mountain Bike,2,1,0,20211113,20201113,1
7180,5107,421,37961,Adult Mountain Bike,2,1,0,20211113,20201113,1
7181,5108,421,37961,Adult Mountain Bike,1,1,0,20211113,20201113,1
7182,5109,421,37961,Adult Mountain Bike,1,1,0,20211113,20201113,1
7183,5110,335,39876,Cool Kids Bike,1,1,0,20261113,20201113,6
7184,5111,335,39876,Cool Kids Bike,2,1,0,20261113,20201113,6
7185,4982,96,49204,Cool Kids Bike,1,1,0,20241112,20201112,4
7186,4983,61,37853,Wheel Chair,1,1,0,20231112,20201112,3
7187,4984,2,37853,Cool Kids Bike,1,1,0,20231112,20201112,3
7188,4985,122,41312,Cool Kids Bike,1,1,0,20221112,20201112,2
7189,4986,70,37005,Adult Road Bike,1,1,0,20251112,20201112,5
7190,4987,70,37005,Adult Road Bike,1,1,0,20251112,20201112,5
7191,4988,70,37005,Adult Road Bike,2,1,0,20251112,20201112,5
7192,4989,70,37005,Adult Road Bike,2,1,0,20251112,20201112,5
7193,4990,8,43624,Wheel Chair,1,1,0,20241112,20201112,4
7194,4991,751,48657,Cool Kids Bike,1,1,0,20271112,20201112,7
7195,4992,60,38790,Wheel Chair,2,1,0,20201112,20201112,0
7196,4993,60,38790,Wheel Chair,1,1,0,20201112,20201112,0
7197,4994,16,39209,Cool Kids Bike,1,1,0,20291112,20201112,9
7198,4995,16,39209,Cool Kids Bike,2,1,0,20291112,20201112,9
7199,4996,48,42170,Cool Kids Bike,1,1,0,20201112,20201112,0
7200,4997,30,40061,Wheel Chair,2,1,0,20211112,20201112,1
7201,4998,30,40061,Wheel Chair,1,1,0,20211112,20201112,1
7202,4999,334,41023,Cool Kids Bike,2,1,0,20231112,20201112,3
7203,5000,334,41023,Cool Kids Bike,2,1,0,20231112,20201112,3
7204,5001,334,41023,Cool Kids Bike,1,1,0,20231112,20201112,3
7205,5002,334,41023,Cool Kids Bike,1,1,0,20231112,20201112,3
7206,5003,5,51987,Wheel Chair,1,1,0,20271112,20201112,7
7207,5004,229,42428,Cool Kids Bike,1,1,0,20281112,20201112,8
7208,5005,794,43829,Cool Kids Bike,1,1,0,20291112,20201112,9
7209,5007,114,42675,Cool Kids Bike,1,1,0,20251112,20201112,5
7210,5008,35,51242,Cool Kids Bike,1,1,0,20221112,20201112,2
7211,5009,326,38955,Cool Kids Bike,1,1,0,20251112,20201112,5
7212,5010,383,51007,Cool Kids Bike,1,1,0,20271112,20201112,7
7213,5011,73,42937,Wheel Chair,1,1,0,20271112,20201112,7
7214,5012,226,38577,Wheel Chair,1,1,0,20271112,20201112,7
7215,5013,226,38577,Wheel Chair,1,1,0,20271112,20201112,7
7216,5014,146,42023,Wheel Chair,1,1,0,20231112,20201112,3
7217,5015,16,41669,Wheel Chair,1,1,0,20291112,20201112,9
7218,5016,16,41669,Wheel Chair,2,1,0,20291112,20201112,9
7219,5017,53,42937,Wheel Chair,1,1,0,20271112,20201112,7
7220,5018,11,38848,Wheel Chair,2,1,0,20281112,20201112,8
7221,5019,11,38848,Wheel Chair,1,1,0,20281112,20201112,8
7222,5020,180,41512,Cool Kids Bike,1,1,0,20221112,20201112,2
7223,5021,180,41512,Cool Kids Bike,2,1,0,20221112,20201112,2
7224,5022,170,46024,Cool Kids Bike,1,1,0,20241112,20201112,4
7225,5023,226,38577,Wheel Chair,2,1,0,20271112,20201112,7
7226,5024,226,38577,Wheel Chair,2,1,0,20271112,20201112,7
7227,5025,207,43785,Cool Kids Bike,1,1,0,20251112,20201112,5
7228,5026,54,46024,Wheel Chair,1,1,0,20241112,20201112,4
7229,5027,421,48045,Cool Kids Bike,2,1,0,20251112,20201112,5
7230,5028,421,48045,Cool Kids Bike,2,1,0,20251112,20201112,5
7231,5029,241,35794,Wheel Chair,1,1,0,20241112,20201112,4
7232,5030,751,45404,Cool Kids Bike,1,1,0,20241112,20201112,4
7233,5031,37,48741,Cool Kids Bike,1,1,0,20211112,20201112,1
7234,5032,822,52273,Cool Kids Bike,1,1,0,20231112,20201112,3
7235,5033,503,51987,Wheel Chair,1,1,0,20271112,20201112,7
7236,5034,464,42937,Wheel Chair,1,1,0,20271112,20201112,7
7237,5035,781,45145,Wheel Chair,1,1,0,20251112,20201112,5
7238,5036,383,51563,Cool Kids Bike,1,1,0,20231112,20201112,3
7239,5037,17,41724,Wheel Chair,1,1,0,20241112,20201112,4
7240,5038,421,48045,Cool Kids Bike,1,1,0,20251112,20201112,5
7241,5039,421,48045,Cool Kids Bike,1,1,0,20251112,20201112,5
7242,5040,326,45145,Cool Kids Bike,1,1,0,20251112,20201112,5
7243,5041,326,45145,Cool Kids Bike,2,1,0,20251112,20201112,5
7244,5042,60,43524,Wheel Chair,1,1,0,20241112,20201112,4
7245,5043,60,43524,Wheel Chair,2,1,0,20241112,20201112,4
7246,5044,61,42749,Wheel Chair,2,1,0,20291112,20201112,9
7247,5045,61,42749,Wheel Chair,1,1,0,20291112,20201112,9
7248,4919,603,48200,Wheel Chair,1,1,0,20201111,20201111,0
7249,4920,137,47933,Cool Kids Bike,1,1,0,20231111,20201111,3
7250,4921,675,51026,Adult Road Bike,1,1,0,20261111,20201111,6
7251,4922,608,41312,Wheel Chair,1,1,0,20221111,20201111,2
7252,4923,608,41312,Wheel Chair,2,1,0,20221111,20201111,2
7253,4924,53,30275,Cool Kids Bike,1,1,0,20251111,20201111,5
7254,4925,72,47863,Wheel Chair,1,1,0,20231111,20201111,3
7255,4926,72,47863,Wheel Chair,1,1,0,20231111,20201111,3
7256,4928,72,47863,Wheel Chair,1,1,0,20231111,20201111,3
7257,4929,96,50107,Cool Kids Bike,1,1,0,20271111,20201111,7
7258,4930,504,50973,Wheel Chair,1,1,0,20231111,20201111,3
7259,4931,235,51430,Cool Kids Bike,1,1,0,20201111,20201111,0
7260,4932,823,50535,Cool Kids Bike,2,1,0,20251111,20201111,5
7261,4933,823,50535,Cool Kids Bike,1,1,0,20251111,20201111,5
7262,4934,448,50973,Wheel Chair,2,1,0,20231111,20201111,3
7263,4935,448,50973,Wheel Chair,1,1,0,20231111,20201111,3
7264,4936,448,52026,Wheel Chair,2,1,0,20261111,20201111,6
7265,4937,448,52026,Wheel Chair,1,1,0,20261111,20201111,6
7266,4938,10,51150,Wheel Chair,1,1,0,20201111,20201111,0
7267,4939,187,51413,Adult Mountain Bike,1,1,0,20231111,20201111,3
7268,4940,10,51150,Cool Kids Bike,1,1,0,20201111,20201111,0
7269,4941,235,51786,Cool Kids Bike,1,1,0,20261111,20201111,6
7270,4942,226,47863,Wheel Chair,1,1,0,20231111,20201111,3
7271,4943,226,47863,Wheel Chair,1,1,0,20231111,20201111,3
7272,4944,226,47863,Wheel Chair,2,1,0,20231111,20201111,3
7273,4945,226,47863,Wheel Chair,2,1,0,20231111,20201111,3
7274,4946,824,43780,Adult Mountain Bike,1,1,0,20201111,20201111,0
7275,4947,824,43780,Adult Mountain Bike,1,1,0,20201111,20201111,0
7276,4948,824,43780,Adult Mountain Bike,1,1,0,20201111,20201111,0
7277,4949,824,43780,Adult Mountain Bike,1,1,0,20201111,20201111,0
7278,4950,824,43780,Adult Mountain Bike,1,1,0,20201111,20201111,0
7279,4951,252,50621,Cool Kids Bike,1,1,0,20211111,20201111,1
7280,4952,60,47465,Wheel Chair,1,1,0,20251111,20201111,5
7281,4953,60,47465,Wheel Chair,2,1,0,20251111,20201111,5
7282,4954,86,51623,Cool Kids Bike,1,1,0,20231111,20201111,3
7283,4955,86,51623,Cool Kids Bike,1,1,0,20231111,20201111,3
7284,4956,86,51623,Cool Kids Bike,2,1,0,20231111,20201111,3
7285,4957,86,51623,Cool Kids Bike,2,1,0,20231111,20201111,3
7286,4958,268,39151,Wheel Chair,1,1,0,20211111,20201111,1
7287,4959,268,39151,Wheel Chair,2,1,0,20211111,20201111,1
7288,4960,16,39008,Cool Kids Bike,1,1,0,20281111,20201111,8
7289,4961,16,39008,Cool Kids Bike,2,1,0,20281111,20201111,8
7290,4962,620,51809,Cool Kids Bike,1,1,0,20291111,20201111,9
7291,4963,825,50808,Cool Kids Bike,1,1,0,20281111,20201111,8
7292,4964,825,50808,Cool Kids Bike,1,1,0,20281111,20201111,8
7293,4965,825,50808,Cool Kids Bike,1,1,0,20281111,20201111,8
7294,4966,326,48947,Wheel Chair,2,1,0,20271111,20201111,7
7295,4967,326,48947,Wheel Chair,1,1,0,20271111,20201111,7
7296,4968,332,33480,Cool Kids Bike,1,1,0,20201111,20201111,0
7297,4969,256,41683,Cool Kids Bike,1,1,0,20231111,20201111,3
7298,4970,82,40710,Cool Kids Bike,1,1,0,20201111,20201111,0
7299,4971,6,42123,Adult Road Bike,1,1,0,20231111,20201111,3
7300,4972,6,42123,Adult Road Bike,2,1,0,20231111,20201111,3
7301,4973,78,41744,Boring Kids Bike,2,1,0,20241111,20201111,4
7302,4974,78,41744,Boring Kids Bike,2,1,0,20241111,20201111,4
7303,4975,78,41744,Boring Kids Bike,1,1,0,20241111,20201111,4
7304,4976,78,41744,Boring Kids Bike,1,1,0,20241111,20201111,4
7305,4977,130,41744,Wheel Chair,1,1,0,20241111,20201111,4
7306,4978,130,41744,Wheel Chair,1,1,0,20241111,20201111,4
7307,4979,130,41744,Wheel Chair,1,1,0,20241111,20201111,4
7308,4980,22,40070,Wheel Chair,1,1,0,20201111,20201111,0
7309,4981,256,41683,Cool Kids Bike,2,1,0,20231111,20201111,3
7310,4857,87,43263,Cool Kids Bike,1,1,0,20231110,20201110,3
7311,4858,826,48482,Cool Kids Bike,1,1,0,20221110,20201110,2
7312,4859,11,40711,Cool Kids Bike,1,1,0,20211110,20201110,1
7313,4860,56,41153,Boring Kids Bike,2,1,0,20231110,20201110,3
7314,4861,56,41153,Boring Kids Bike,1,1,0,20231110,20201110,3
7315,4862,6,44112,Cool Kids Bike,1,1,0,20221110,20201110,2
7316,4863,827,50018,Wheel Chair,1,1,0,20281110,20201110,8
7317,4864,613,48669,Cool Kids Bike,1,1,0,20291110,20201110,9
7318,4865,613,48802,Cool Kids Bike,1,1,0,20221110,20201110,2
7319,4866,41,40070,Wheel Chair,1,1,0,20201110,20201110,0
7320,4867,11,41227,Cool Kids Bike,1,1,0,20271110,20201110,7
7321,4868,423,39965,Wheel Chair,1,1,0,20251110,20201110,5
7322,4869,272,40370,Cool Kids Bike,1,1,0,20201110,20201110,0
7323,4870,272,40370,Cool Kids Bike,2,1,0,20201110,20201110,0
7324,4871,94,51623,Wheel Chair,1,1,0,20231110,20201110,3
7325,4872,474,51983,Wheel Chair,1,1,0,20231110,20201110,3
7326,4873,474,51983,Wheel Chair,2,1,0,20231110,20201110,3
7327,4874,292,52017,Cool Kids Bike,1,1,0,20271110,20201110,7
7328,4875,31,41700,Cool Kids Bike,1,1,0,20201110,20201110,0
7329,4876,31,41700,Cool Kids Bike,2,1,0,20201110,20201110,0
7330,4877,50,44420,Wheel Chair,1,1,0,20201110,20201110,0
7331,4878,62,41952,Cool Kids Bike,1,1,0,20221110,20201110,2
7332,4879,327,42362,Wheel Chair,1,1,0,20221110,20201110,2
7333,4880,327,42362,Wheel Chair,2,1,0,20221110,20201110,2
7334,4881,295,39965,Adult Road Bike,1,1,0,20251110,20201110,5
7335,4882,295,39965,Adult Road Bike,1,1,0,20251110,20201110,5
7336,4883,295,39965,Adult Road Bike,1,1,0,20251110,20201110,5
7337,4884,295,39965,Adult Road Bike,1,1,0,20251110,20201110,5
7338,4885,295,39965,Adult Road Bike,1,1,0,20251110,20201110,5
7339,4886,62,40623,Cool Kids Bike,1,1,0,20231110,20201110,3
7340,4887,116,37667,Cool Kids Bike,1,1,0,20271110,20201110,7
7341,4888,56,41530,Wheel Chair,1,1,0,20201110,20201110,0
7342,4889,56,41530,Wheel Chair,2,1,0,20201110,20201110,0
7343,4890,822,51989,Wheel Chair,1,1,0,20291110,20201110,9
7344,4891,339,44005,Adult Mountain Bike,1,1,0,20251110,20201110,5
7345,4892,31,41091,Cool Kids Bike,2,1,0,20211110,20201110,1
7346,4893,31,41091,Cool Kids Bike,1,1,0,20211110,20201110,1
7347,4894,239,41417,Adult Road Bike,1,1,0,20271110,20201110,7
7348,4895,239,41417,Adult Road Bike,2,1,0,20271110,20201110,7
7349,4896,50,42460,Cool Kids Bike,1,1,0,20201110,20201110,0
7350,4897,488,39969,Cool Kids Bike,2,1,0,20291110,20201110,9
7351,4898,488,39969,Cool Kids Bike,1,1,0,20291110,20201110,9
7352,4899,272,44005,Wheel Chair,1,1,0,20251110,20201110,5
7353,4900,34,39328,Cool Kids Bike,1,1,0,20281110,20201110,8
7354,4901,2,41489,Cool Kids Bike,1,1,0,20291110,20201110,9
7355,4902,2,41489,Cool Kids Bike,2,1,0,20291110,20201110,9
7356,4903,33,44420,Wheel Chair,1,1,0,20201110,20201110,0
7357,4904,9,50658,Cool Kids Bike,1,1,0,20281110,20201110,8
7358,4905,714,51744,Cool Kids Bike,1,1,0,20241110,20201110,4
